"review_id","order_id","review_score","review_comment_title","review_comment_message","review_creation_date","review_answer_timestamp"
"a47baae36cb2d3f2d8ab6449aee69ee4","2c1f923bfda154d36f6dad2084cbde2e",4,,,2017-12-19 00:00:00,2017-12-22 12:43:53
"b83bcebb69cf373474b4cc3b10eb0bcc","c5d9ec893ee95eb55c4fa513cc606582",4,,,2017-12-13 00:00:00,2017-12-15 14:41:16
"97d4feff1fd7129bee6cde095b9dac2a","b4039fffc67d7a5a75a3ba881d75e402",5,,"estao de parabens... sempre chega com muiiita antecedencia..

Muito obrigada.... ",2017-06-24 00:00:00,2017-06-29 13:48:21
"352609f0f2d34ce5d3b8de817ee948d5","96b947c986b42f213c9e6b8ccccedb89",3,Não recebi o produto.,,2018-08-25 00:00:00,2018-08-25 20:53:41
"28f275d52ccd8b6614b71430481450fd","7ed1923ef9c8ce180035acd26a2d8eae",5,,,2018-06-21 00:00:00,2018-06-21 20:33:50
"d23ac17822a812782cf7f848b2a8b38b","705402bc1d956067338873d414158d09",1,,,2018-04-22 00:00:00,2018-04-26 10:25:11
"52844d80504646db0b746167070b9db0","6f0d22f1ac98ca3892d88dd39842fc3f",5,,,2018-05-10 00:00:00,2018-05-11 11:56:44
"1692078634b63c7f25aa90ee746ec498","5bc4e94aef2841f392fb6fe7ceef69b6",5,OTIMO,OK RECOMENDO,2018-05-23 00:00:00,2018-05-28 12:48:45
"7df70380ca80dea85f0a7f1f57fa2f87","83177602aad708cea549501386b021c6",5,,,2018-01-30 00:00:00,2018-01-30 18:19:27
"ff722b4c68783a4459a3adb9bb4e1d0d","b8702f50a689621ab21ef200b55a5b8d",3,,"Produto chegou, mas meu PC não conseguiu reconhecer as portas USB.",2018-01-16 00:00:00,2018-01-18 23:25:29
"8055e963f26f70c406ca517b2c2848e6","9218ec94cd0d96e4c3e6b8c1504aa8dc",5,,"Produto de muito boa qualidade, chegou antes do prazo prometido",2017-12-17 00:00:00,2017-12-19 17:31:58
"7404a400814a04b9776eb50e1ef725d8","a14f7f38d99c7aba5db1566db11660a2",5,,,2017-10-24 00:00:00,2017-10-25 10:02:31
"c2babb5fd0e3e13707274820a7227d25","0193a99edc8c599aaa16f9b9e991efb8",5,,,2018-08-02 00:00:00,2018-08-03 04:55:37
"e128c3709dfb7fe87f162f7b34d1cc92","f04e5abb2044dbb28bbdd9aa470e4e8a",5,,,2018-03-16 00:00:00,2018-03-17 02:34:05
"ae728c1061bf163b4bd256ad9ee0bb83","45c780334bc32cb77559a65c5f171160",1,,"Este foi o pedido
Balde Com 128 Peças - Blocos De Montar 2 un - R$ 25,00 cada (NÃO FOI ENTREGUE)
Vendido e entregue targaryen
Tapete de Eva Nº Letras 36 Peças Crianças 1 un - R$ 35,90 (ESTE FOI ENTREG",2018-01-04 00:00:00,2018-01-10 09:52:57
"41926e45719f9b923357ea3bb222195f","1601df22ba2f78168443e6f729e74868",5,,"Entrega muito rápida
Parabéns",2017-08-29 00:00:00,2017-08-29 21:06:01
"2dfefb93bf83b269520fd5b13c917c31","394dd790418f78501396d1a2912d74ff",5,,,2017-10-26 00:00:00,2017-10-26 23:46:47
"f195f1c82cc4be5839a1a3a2babf3a50","bcaff5892a4def087ea5036d6b89b9db",5,,,2018-01-10 00:00:00,2018-01-17 21:43:05
"72730619a00e0ecdecf0a4ff862d8996","af76a45a10524549102e010f2bd9d3cd",1,,comprei tres pacotes de cinco folhas cada de papel transfer para tecido escuro e so recebi dois,2017-11-07 00:00:00,2017-11-08 21:54:58
"ba3e82857e13ba647e843f5a4ade76c1","ebcb12dc163784a4dad2cddb8feb64aa",4,,,2018-06-26 00:00:00,2018-06-26 19:47:07
"c5d83c2523ef15209c8faf5133a7bafb","7eba0b6b5cb480d65416e26e2528d250",4,,"Estava faltando apenas um produto, eu recebi hoje , muito obrigada!
Tudo certo!

Att 

Elenice.",2017-12-16 00:00:00,2017-12-19 23:21:17
"5b713e49352337557efe509b2e801183","93e87829bab4127b8692f52a73df4284",1,,,2017-11-23 00:00:00,2017-11-23 10:32:13
"4e18511741b7ba8896f192fae5858e0a","e7ec2ee871d40f0b32fb471cb07ad239",4,,,2018-07-13 00:00:00,2018-07-16 01:34:42
"ba7e2a294a1c84d89bb8346d5343b74e","2ec63bd84c4e873ee8bf8786f4942673",5,,,2017-07-27 00:00:00,2017-07-27 23:51:14
"ad0fb518df54cbb079834b68141941ee","cd2457140ff84327d7d7030053b80fce",4,,,2018-08-10 00:00:00,2018-08-14 23:35:31
"deb68e90fe56fe23b61f76e429516f26","9d7ab082d6d8a4b069683e5a77db1261",5,,,2017-09-14 00:00:00,2017-09-15 11:40:08
"766fc608e4f2683020fb0a121d9db23e","77fc7da5ef4df2c48276ae832072dcf1",5,,"A bolsa térmica além de linda é super espaçosa . Produto de acordo com o anunciado e a entrega super rápida , entregou bem antes do prazo .",2018-01-10 00:00:00,2018-01-11 07:47:10
"5c37d7ba6ef2f031c34bb4fda3454018","bbd1b9ebbc5a09d51caaa2d10e0f93b5",2,,Demorou de mais pra entrega ,2017-12-17 00:00:00,2017-12-17 12:14:13
"e9cb7f668e6443a90158f7f9c90ab0f5","b98e145c0cd94f225072aa0e619d5d8f",5,,,2017-12-27 00:00:00,2018-01-01 18:45:21
"83414f98136ce687f7eb69e555b2519c","36e05888e17fa68e55b13477d9b53d3e",5,,super rapido a entrega .... chegou antes da data... ,2017-10-24 00:00:00,2017-10-25 19:36:57
"46d8249ea59101c7288936c3e6f155d7","f25ddb6cd62d720a5d91fff80467930a",3,Entrega atrasou,A entrega foi dividida em duas. Não houve comunicado do loja. Cheguei a pensar que só haviam enviado parte do produto. ,2018-01-20 00:00:00,2018-05-15 00:45:28
"346317f9aff540395fe46893611854f8","546ffb713086001ce9f0009158f88b73",1,,Não funciona não faz sincronismo,2017-09-17 00:00:00,2017-09-18 23:39:56
"2685a4800004a12ec09d27264ff1915f","5c973d2b4652e1dec15353b59339f3b4",5,,Recomendo a todos os clientes,2016-10-22 00:00:00,2016-10-26 17:47:19
"0dc56be1dabd04c994a0fce5478bb16d","f4c47c5163aecbdc7ce04fa55857b332",4,,,2017-10-10 00:00:00,2017-10-11 14:23:53
"c422274e50e900b46fee429016c5458d","950bb159eea525ff8947b92c93b02f8e",3,,Gostei ,2017-09-24 00:00:00,2017-09-25 14:09:58
"369d4e59eab6f38a28c5033120180bdd","36d5bd2a92fd8d42046d3fd105357dba",5,,,2017-06-22 00:00:00,2017-06-22 23:36:13
"5a27bebda2d497ab1fbc6f425abdc6b8","824ed066dde5116b8bcf4d75381e056d",5,,,2018-04-12 00:00:00,2018-04-13 11:56:19
"a95d9b8de163612abddc0a2aae1131d5","140d9953eb16589e277967bbfcdf7ac5",3,,,2018-08-26 00:00:00,2018-08-28 15:04:49
"4ada105731802020d66105508076cb49","6f393015477564624446a2b4c948c0f0",3,,,2018-02-01 00:00:00,2018-02-01 06:26:39
"0d4821be98f78d25e14f37ac9d320a84","cc3db854dd878770935397762ee0e1ce",5,,,2018-04-05 00:00:00,2018-04-05 23:19:58
"0ea6bcf44daa35a34247b889d2d21c9e","3284a74080329a1d90714bf77280db30",5,,,2018-03-09 00:00:00,2018-03-11 15:27:10
"3f6d9482c57cdb5fc7012f7b9b5ed4c5","2a3251c95a3d5c57ed230021faa588a0",5,,OTIMA,2018-04-19 00:00:00,2018-04-22 12:25:48
"a55012f5c7e74353e92986be15d133b6","54b73f808b0ff25da4276773c30ac269",5,,"Gostei muito do jogo de banho.A estampa florida, o bordado, tudo muito bonito. Ótimo produto.",2017-06-03 00:00:00,2017-06-04 02:22:55
"8e42039f9508e0fb21b61262ba2ce672","bea1d77e861b4f44276f02d599d25705",4,,,2017-05-30 00:00:00,2017-05-31 14:13:00
"487f8ff16eaf366dc7c01652202048c3","d5ba80d74b52c335ae36398d6159e6ee",1,,"Chegou apenas uma peça, mas na nota e na garantia constam as duas joias.",2017-08-22 00:00:00,2017-08-22 23:45:13
"d95ffc47f9741048c6872cb8d3ed0e8b","f41ef35b2b93249c5239c5df242e8b28",5,,,2018-05-16 00:00:00,2018-05-16 23:16:38
"072aa82842434b050889c89a33c699a7","f1367a0a8fa445363c4e6d5a529db4a5",3,,,2017-11-15 00:00:00,2017-11-16 08:47:52
"b47ad9b11251939a7f684c19cf317830","54489dc43b208728294699a03e704d91",4,,,2017-08-18 00:00:00,2017-08-21 14:30:49
"ef8ae544c432bb1053ba5990bd0d6227","e18ebd6286697a3f0f6fe267d8286cb2",1,,EU NÃO RECEBI O PRODUTO E CONSTA NO SISTEMA QUE EU RECEBI ALÉM DE PAGAR CARO DO FRETE ,2018-01-12 00:00:00,2018-01-13 00:28:49
"aaab917291fea34988b9a0cb60e0716f","560f7585b57fcc9579460fa21c0d8ec1",1,,"Comprei o relógio, unissex e enviaram um relógio feminino, bem menor que as especificações do anúncio.",2018-04-05 00:00:00,2018-04-06 11:06:19
"3f73914ab5fc1cd68ad6757c93644349","3144812170fbb0c3b71bbd757609f605",5,,Sempre compro na lannister.Pra mim é a melhor loja on-line,2018-03-14 00:00:00,2018-03-17 10:26:13
"e2fd85e5df711bd91e6e96e13c741843","c9645496b715730a1a5d07eb97a6bf6b",5,,Produto de qualidade excelente,2017-01-31 00:00:00,2017-02-01 16:56:49
"076e5ceb849c9ddf05cfb30bf223febb","30eb68f1adec947261593a874308f991",5,,,2017-11-02 00:00:00,2017-11-02 15:30:03
"c3dc53293222872c90de63a9dc56902e","617b248faca8fe758da0640030f82f00",1,,,2018-06-22 00:00:00,2018-06-22 20:59:02
"1f5f1df7e359907eaadcb67e73590c10","7958f96c87dcc4edd752ef1a39e75cd9",5,,,2018-04-28 00:00:00,2018-04-29 12:38:06
"0f47555e4df6f6e31bb40c6ff7fb6fac","f81ed3e1a19bd4246ee3e90b01359eb0",2,,,2017-10-02 00:00:00,2017-10-04 23:54:09
"033fb23c97ecb11c0548f4763bef5773","0b8c6aefe987f59ab3cea15927aedc8e",5,,,2017-12-29 00:00:00,2017-12-29 19:51:26
"f7a4aac5a45a3653a0cb7a9c190a6332","7175aabb77705c82c70d16055bd2a380",4,,,2017-12-20 00:00:00,2017-12-22 21:00:16
